id,url,name,username,created_at,description,favourites_count,followers_count,listed_count,media_count,profile_image_url,profile_banner_url,statuses_count,verified,is_blue_verified,entities,can_dm,can_media_tag,location,pinned_tweet_ids,top_tweet_count
292097834,https://x.com/lourdesanchezok,Lourdes,lourdesanchezok,Tue May 03 03:03:33 +0000 2011,Model dancer and actress🖤 |Crypto addict 🧐| Marketing consultant | All enquires DM| Founder @focusw3b |,390253,1340609,540,7020,https://pbs.twimg.com/profile_images/1581079052776939520/ZfPa9we1_normal.jpg,https://pbs.twimg.com/profile_banners/292097834/1687376966,57663.0,False,True,{'description': {'urls': []}},True,True,ARGENTINA,['1887577650262147569'],1
313524348,https://x.com/stasia_bk,Anastasia Golovina,stasia_bk,Wed Jun 08 19:54:05 +0000 2011,"Comms @Chainlink. Prev: Head of PR @ProtocolLabs, @Filecoin, @IPFS 📁 🌍 Opinions are my own.",6170,2146,17,112,https://pbs.twimg.com/profile_images/1720962496415113216/5a-_y6BT_normal.jpg,https://pbs.twimg.com/profile_banners/313524348/1571076568,1112.0,False,True,{'description': {'urls': []}},False,True,"Brooklyn, New York",[],1
1436258888,https://x.com/musalbas,Mustafa Al-Bassam,musalbas,Fri May 17 17:38:10 +0000 2013,Co-founder @Celestia,6018,44947,904,1330,https://pbs.twimg.com/profile_images/1876246917207777280/VCsOmkV7_normal.jpg,,11871.0,False,True,{'description': {'urls': []}},True,False,,[],1
29912070,https://x.com/dickmasterson,Dick Masterson,dickmasterson,Thu Apr 09 03:41:14 +0000 2009,"America's Wingman, Writer, American zeitgeist, dedicated homme vivant. Host of The Dick Show. 💸",28166,39345,173,1099,https://pbs.twimg.com/profile_images/130045270/dickhead-shirt_normal.jpg,https://pbs.twimg.com/profile_banners/29912070/1431419654,8908.0,False,True,"{'description': {'urls': []}, 'url': {'urls': [{'display_url': 'thedickshow.com', 'expanded_url': 'http://thedickshow.com', 'url': 'https://t.co/P3ap2XXhHk', 'indices': [0, 23]}]}}",True,True,Los Angeles,['1885365321370104034'],1
295218901,https://x.com/VitalikButerin,vitalik.eth,VitalikButerin,Sun May 08 16:03:03 +0000 2011,mi pinxe lo crino tcati,8815,5695568,36979,826,https://pbs.twimg.com/profile_images/1880759276169224192/rXpjZO0A_normal.jpg,https://pbs.twimg.com/profile_banners/295218901/1638557376,20581.0,False,True,{'description': {'urls': []}},False,True,Earth,[],1
1406737567,https://x.com/AutismoBrah,brah,AutismoBrah,Mon May 06 03:50:38 +0000 2013,@AutismoWorld 🧩,299909,3174,29,21864,https://pbs.twimg.com/profile_images/1878301434954862592/wdpJu_pm_normal.jpg,https://pbs.twimg.com/profile_banners/1406737567/1701583295,211879.0,False,True,"{'description': {'urls': []}, 'url': {'urls': [{'display_url': 'linktr.ee/AutismoStepCou…', 'expanded_url': 'https://linktr.ee/AutismoStepCousins', 'url': 'https://t.co/fYhNIZnIfG', 'indices': [0, 23]}]}}",True,True,,['1842365267340345434'],1
1411550354,https://x.com/hafftka,hafftka,hafftka,Wed May 08 00:00:26 +0000 2013,"Hafftka's works are in the collections of @metmuseum, @MuseumModernArt, @SFMOMA, @cmoa, @britishmuseum , @MFAH, The Culture Vault and more",177576,19525,268,6765,https://pbs.twimg.com/profile_images/1860879078414221312/QxivjZtq_normal.jpg,https://pbs.twimg.com/profile_banners/1411550354/1738700662,110006.0,False,True,"{'description': {'urls': []}, 'url': {'urls': [{'display_url': 'linktr.ee/Hafftka', 'expanded_url': 'https://linktr.ee/Hafftka', 'url': 'https://t.co/7UdbxIx0dw', 'indices': [0, 23]}]}}",True,True,Brooklyn NY,['1887781214137745532'],2
249795230,https://x.com/AmirMushich,AmirMušić ✈️ NFT Paris,AmirMushich,Wed Feb 09 20:05:49 +0000 2011,Creative head & musician. Founder @ArtChains_. My art: @mushich_. Branding & design lead: @mushichstudio & @mpmlabs_xyz. Ex: @warnermusic.,106205,6357,60,7792,https://pbs.twimg.com/profile_images/1872350781686321152/P-st4llY_normal.jpg,https://pbs.twimg.com/profile_banners/249795230/1734708697,42511.0,False,True,"{'description': {'urls': []}, 'url': {'urls': [{'display_url': 'linktr.ee/amirmushich', 'expanded_url': 'https://linktr.ee/amirmushich', 'url': 'https://t.co/JcsgZvWxbf', 'indices': [0, 23]}]}}",True,True,Bosnia and Herzegovina,['1882149127485850022'],1
963176294,https://x.com/Relentless_btc,J.Dogᛤ,Relentless_btc,Wed Nov 21 22:08:44 +0000 2012,₿itcoin is Freedom.. ∞/21M 💎🟧 $DOG is the People’s ₿itcoin. Host of $DOG MILLIONAIRES on 𝕏 Spaces🐕,53934,9023,38,3308,https://pbs.twimg.com/profile_images/1834249159177871360/QrkoYITb_normal.jpg,https://pbs.twimg.com/profile_banners/963176294/1738040816,49593.0,False,True,"{'description': {'urls': []}, 'url': {'urls': [{'display_url': 'dogofbitcoin.com', 'expanded_url': 'https://dogofbitcoin.com', 'url': 'https://t.co/dtntWfjOBL', 'indices': [0, 23]}]}}",True,True,🌎❤️‍🔥,['1887960663487828345'],2
250446509,https://x.com/economic_eth,Economic Eth,economic_eth,Fri Feb 11 03:14:53 +0000 2011,"Orthodox Christian, husband, books, travel,  walk-on D1 athlete before NIL, NC State sports enjoyer",17474,1300,11,589,https://pbs.twimg.com/profile_images/1862905249368797184/_90xNp2V_normal.jpg,https://pbs.twimg.com/profile_banners/250446509/1660695750,7152.0,False,True,{'description': {'urls': []}},True,True,United States,['1813635842109510096'],1
11582012,https://x.com/antoniogm,Antonio García Martínez (agm.eth),antoniogm,Thu Dec 27 22:26:57 +0000 2007,"Director, @base Ads. Founder @spindl_xyz (acq. @coinbase). Wrote bestseller 'Chaos Monkeys'. ""To fill the hour—that is happiness."" גם זה יעבור 🇺🇸🇪🇸",45404,192177,1864,2430,https://pbs.twimg.com/profile_images/1789393888278683648/0vAi6k80_normal.jpg,https://pbs.twimg.com/profile_banners/11582012/1736010676,24005.0,False,True,"{'description': {'urls': []}, 'url': {'urls': [{'display_url': 'spindl.xyz', 'expanded_url': 'https://spindl.xyz', 'url': 'https://t.co/3RX9bBNdI7', 'indices': [0, 23]}]}}",True,False,The Network State,['1885370955591279065'],1
624791024,https://x.com/mattomattik,Marusha,mattomattik,Mon Jul 02 16:14:09 +0000 2012,"PLZ ENJOY GAME
PLZ ENJOY MEME
最高の建築家になる",216004,51652,707,40972,https://pbs.twimg.com/profile_images/1883494445959565312/9LC3gOzX_normal.jpg,https://pbs.twimg.com/profile_banners/624791024/1734374547,120557.0,False,True,{'description': {'urls': []}},False,True,Metaverse,['1846477766482358554'],3
45717966,https://x.com/TheDeFiPlug,THEDEFIPLUG,TheDeFiPlug,Tue Jun 09 00:37:57 +0000 2009,"Crypto Researcher on All Chains | L1, L2, L3 & Coin Expert. @Eigenpiexyz_io",74955,53611,356,1993,https://pbs.twimg.com/profile_images/1686186576227848192/ikn0ad9q_normal.jpg,https://pbs.twimg.com/profile_banners/45717966/1690852904,25082.0,False,True,"{'description': {'urls': []}, 'url': {'urls': [{'display_url': 't.me/thedefipluggems', 'expanded_url': 'http://t.me/thedefipluggems', 'url': 'https://t.co/Rd84dtHg20', 'indices': [0, 23]}]}}",True,True,Memecoin guy →,['1804138904817156545'],3
401038174,https://x.com/AlexanderGuru_,Alexander,AlexanderGuru_,Sat Oct 29 23:28:38 +0000 2011,"Crypto Trading Since 2016 Blockchain 🧠| Expert finding 10x-100x💎 | #SOL #BTC #TON | 
Open DM 📥(NFA)",297926,145972,53,155,https://pbs.twimg.com/profile_images/1799455754765660160/Bj9-SZQB_normal.jpg,https://pbs.twimg.com/profile_banners/401038174/1717858660,27359.0,False,True,"{'description': {'urls': []}, 'url': {'urls': [{'display_url': 't.me/AlexGuruX100', 'expanded_url': 'http://t.me/AlexGuruX100', 'url': 'https://t.co/Ueg3qOOGOG', 'indices': [0, 23]}]}}",True,True,Los Angeles,['1888202278030672036'],1
52559650,https://x.com/AgencyLaser,LASER,AgencyLaser,Tue Jun 30 23:30:39 +0000 2009,Web3 consultancy services.,569767,345076,2011,1461,https://pbs.twimg.com/profile_images/1621145590712381443/A_7jjxXy_normal.jpg,https://pbs.twimg.com/profile_banners/52559650/1675346204,87959.0,False,True,"{'description': {'urls': []}, 'url': {'urls': [{'display_url': 'laserteam.pro', 'expanded_url': 'https://www.laserteam.pro/', 'url': 'https://t.co/C6jF0CRIvq', 'indices': [0, 23]}]}}",True,False,Metaverse,['1888187476369363385'],1
172167797,https://x.com/drdavecoin,drdavecoin.eth 🍌,drdavecoin,Thu Jul 29 02:01:12 +0000 2010,Founder @herothedoggo • Advisor • Co-Host @UndeadHourShow • Comms @FuckItProd • @OtherPageHQ Ambassador • MAYC 19360 • BAKC 4730 • Elemental 9654 • MBA 00481,75901,6506,71,15960,https://pbs.twimg.com/profile_images/1790762371293519872/udz52hlg_normal.jpg,https://pbs.twimg.com/profile_banners/172167797/1738799060,61147.0,False,True,"{'description': {'urls': []}, 'url': {'urls': [{'display_url': 'herothedoggo.com', 'expanded_url': 'https://www.herothedoggo.com', 'url': 'https://t.co/8jiMVLGrkO', 'indices': [0, 23]}]}}",False,True,Degens In Paris II 🧪🇫🇷,['1856434376424214622'],1
851641266,https://x.com/VechainAurelius,Vechain Aurelius,VechainAurelius,Fri Sep 28 19:51:03 +0000 2012,Rome wasn’t built in one day…but they were laying bricks every hour. #Vefam $Vet  $btc Stay Humble / Stay Hungry 🌎,40799,1188,4,938,https://pbs.twimg.com/profile_images/1555526894170382336/k92_bh1-_normal.jpg,https://pbs.twimg.com/profile_banners/851641266/1658343540,9650.0,False,True,{'description': {'urls': []}},False,False,New York,['1545797075673223177'],1
14394300,https://x.com/AnitaPosch,Anita ⚡🏳️‍🌈,AnitaPosch,Tue Apr 15 08:00:07 +0000 2008,"Freedom Tech. Founder Bitcoin for Fairness @bffbtc. Author of (L)earn Bitcoin.

This account is managed by my team. I'm on Nostr: https://t.co/vrofDVPAuA",17099,29209,445,2224,https://pbs.twimg.com/profile_images/1767583998484652032/vzHeamRM_normal.jpg,https://pbs.twimg.com/profile_banners/14394300/1733558158,18353.0,False,True,"{'description': {'urls': [{'display_url': 'anita.link/nostr', 'expanded_url': 'https://anita.link/nostr', 'url': 'https://t.co/vrofDVPAuA', 'indices': [130, 153]}]}, 'url': {'urls': [{'display_url': 'anita.link/weekly', 'expanded_url': 'https://anita.link/weekly', 'url': 'https://t.co/BDgiSlUZIH', 'indices': [0, 23]}]}}",True,False,Newsletter 👉,['1604180886726942720'],1
22758405,https://x.com/functi0nZer0,laurence,functi0nZer0,Wed Mar 04 11:22:11 +0000 2009,"“an absurdist” - bloomberg; “a mainstay” - the block; “a disappointment” - my mother // creator @wildcatfi, spad @eulerfinance, tyrant @westhamgc",254814,53665,615,8323,https://pbs.twimg.com/profile_images/1886039661371387904/NS-7DLn1_normal.jpg,https://pbs.twimg.com/profile_banners/22758405/1713636707,53825.0,False,True,"{'description': {'urls': []}, 'url': {'urls': [{'display_url': 'laurence.day', 'expanded_url': 'https://laurence.day', 'url': 'https://t.co/rLRDx8eWMh', 'indices': [0, 23]}]}}",True,False,UK,['1863325471368265944'],1
339061487,https://x.com/APompliano,Anthony Pompliano 🌪,APompliano,Wed Jul 20 14:43:36 +0000 2011,"Founder & CEO of Professional Capital Management. Entrepreneur, investor, and lifelong learner. Order my first book here: https://t.co/WCHpGWSGVH",324652,1707280,17879,5637,https://pbs.twimg.com/profile_images/1547787118243561478/PxWzJo1H_normal.jpg,https://pbs.twimg.com/profile_banners/339061487/1656866742,77084.0,False,True,"{'description': {'urls': [{'display_url': 'shorturl.at/RaOhP', 'expanded_url': 'https://shorturl.at/RaOhP', 'url': 'https://t.co/WCHpGWSGVH', 'indices': [122, 145]}]}, 'url': {'urls': [{'display_url': 'pompletter.com', 'expanded_url': 'https://www.pompletter.com', 'url': 'https://t.co/sjlzB1kN9f', 'indices': [0, 23]}]}}",True,True,New York City,['1838561506192925180'],1
17427779,https://x.com/seanonolennon,Seán Ono Lennon,seanonolennon,Sun Nov 16 21:00:29 +0000 2008,"Chimera Music, the GOASTT, CLDelirium, Award Winning Package, https://t.co/FDHsWBv4Cv",79280,373679,3058,1543,https://pbs.twimg.com/profile_images/1492405138434105353/o3P4ttpi_normal.jpg,https://pbs.twimg.com/profile_banners/17427779/1652691870,36825.0,False,True,"{'description': {'urls': [{'display_url': 'forum.citizenofnutopia.com', 'expanded_url': 'https://forum.citizenofnutopia.com/', 'url': 'https://t.co/FDHsWBv4Cv', 'indices': [62, 85]}]}, 'url': {'urls': [{'display_url': 'chimeramusic.com', 'expanded_url': 'http://chimeramusic.com', 'url': 'https://t.co/tEo5yuhBjj', 'indices': [0, 23]}]}}",False,True,"New York, NY",['1886337262709022796'],1
896258742,https://x.com/Unfilteredboss1,Unfiltered☢Boss,Unfilteredboss1,Sun Oct 21 22:20:59 +0000 2012,Politics•Money•Culture• Sports•This account exists for my pleasure not yours. Proceed with caution.,151079,120217,472,8919,https://pbs.twimg.com/profile_images/1820462091591127040/FezpkaXB_normal.jpg,https://pbs.twimg.com/profile_banners/896258742/1613881110,117774.0,False,True,{'description': {'urls': []}},False,False,People's Republic California ,['1880439156956098852'],1
1531327171,https://x.com/CryptoZachLA,Zach,CryptoZachLA,Wed Jun 19 16:23:44 +0000 2013,Trades posted in @WealthGroup join here: https://t.co/sV1YKQ0ifA | Not financial advice | 📩DM biz inquiries,58471,65331,469,2818,https://pbs.twimg.com/profile_images/1716921045960265728/GQwii0-3_normal.jpg,https://pbs.twimg.com/profile_banners/1531327171/1732034547,27250.0,False,True,"{'description': {'urls': [{'display_url': 'tinyurl.com/d4x5k5py', 'expanded_url': 'https://tinyurl.com/d4x5k5py', 'url': 'https://t.co/sV1YKQ0ifA', 'indices': [41, 64]}]}, 'url': {'urls': [{'display_url': 'linktr.ee/WealthGroup_', 'expanded_url': 'https://linktr.ee/WealthGroup_', 'url': 'https://t.co/OTTncdfzoT', 'indices': [0, 23]}]}}",True,True,Click here 👉🏼,['1849244016467914851'],1
385562752,https://x.com/litecoin,Litecoin,litecoin,Wed Oct 05 18:30:50 +0000 2011,"Litecoin is decentralized money for the modern world. $LTC is the most used crypto for payments with fast, confidential & near-instant transactions.",4840,1167091,5009,1949,https://pbs.twimg.com/profile_images/1868719737712394240/SlwLF8cF_normal.jpg,https://pbs.twimg.com/profile_banners/385562752/1735286692,6642.0,False,True,"{'description': {'urls': []}, 'url': {'urls': [{'display_url': 'litecoin.com', 'expanded_url': 'https://litecoin.com', 'url': 'https://t.co/yf731Mh939', 'indices': [0, 23]}]}}",False,True,,['1879962430610239650'],1
289269283,https://x.com/DigiTektrades,DIGITEK 👑🇬🇧,DigiTektrades,Thu Apr 28 10:17:44 +0000 2011,"God's Son || Pure Alpha || Content writer & Marketing Strategist || Space-Host🎙️|| My tweets are Alpha || 6yrs+ in crypto.

I miss my mum🕯

TG: @princejba1",5320,144033,500,4378,https://pbs.twimg.com/profile_images/1877941353348263936/nwgh2Df2_normal.jpg,https://pbs.twimg.com/profile_banners/289269283/1708470480,21456.0,False,True,"{'description': {'urls': []}, 'url': {'urls': [{'display_url': 't.me/Digitekalphas', 'expanded_url': 'https://t.me/Digitekalphas', 'url': 'https://t.co/QtAnQjAybZ', 'indices': [0, 23]}]}}",True,False,"London, England",['1882782966159409458'],2
18315919,https://x.com/trouble_man90,Tim 🇺🇸,trouble_man90,Mon Dec 22 20:30:29 +0000 2008,,202476,15786,280,1541,https://pbs.twimg.com/profile_images/1879428030654763008/OjqcPx42_normal.jpg,https://pbs.twimg.com/profile_banners/18315919/1638767667,31377.0,False,True,{'description': {'urls': []}},False,True,South Carolina,['1832960602748190945'],1
28212513,https://x.com/Barchart,Barchart,Barchart,Wed Apr 01 22:23:09 +0000 2009,Financial Markets | Trading & Investing Tools | Charting | Stocks | Options | Futures | Commodities | Forex | News | & Much More,276004,272715,3925,29713,https://pbs.twimg.com/profile_images/896104027179687936/vc5zkLpM_normal.jpg,https://pbs.twimg.com/profile_banners/28212513/1732216005,63399.0,False,True,"{'description': {'urls': []}, 'url': {'urls': [{'display_url': 'barchart.com', 'expanded_url': 'http://www.barchart.com', 'url': 'https://t.co/HdxjOQBCZg', 'indices': [0, 23]}]}}",False,False,"Chicago, IL",['1887003980058050636'],1
237399581,https://x.com/IMTYLERBURKE,TYLER BURKE,IMTYLERBURKE,Wed Jan 12 19:17:22 +0000 2011,"Jesus, Family, Freedom, USA Patriot, ADA BTC IAGON STUFF SNEK COPI MIN LIQWID HOSKY XRP AVAX ICP HEDERA SHARL",60157,2340,21,727,https://pbs.twimg.com/profile_images/1867996702021730304/LZG2YBib_normal.png,https://pbs.twimg.com/profile_banners/237399581/1734885543,7524.0,False,True,{'description': {'urls': []}},False,True,USA,['1886550107417612408'],1
100257877,https://x.com/cryptoishy,ish 🧠,cryptoishy,Tue Dec 29 16:06:56 +0000 2009,https://t.co/U0vNVCtkx7 | #AI @ReployAI,2038,7647,4,144,https://pbs.twimg.com/profile_images/1781926749737046017/LihfReg9_normal.jpg,https://pbs.twimg.com/profile_banners/100257877/1717122471,1301.0,False,True,"{'description': {'urls': [{'display_url': 't.me/ishfishes', 'expanded_url': 'https://t.me/ishfishes', 'url': 'https://t.co/U0vNVCtkx7', 'indices': [0, 23]}]}, 'url': {'urls': [{'display_url': 'youtube.com/channel/UChO44…', 'expanded_url': 'https://www.youtube.com/channel/UChO44hGMFTMUiQMgp9TjjmQ', 'url': 'https://t.co/J171YbkYsF', 'indices': [0, 23]}]}}",False,True,Canada,['1875333127218073817'],1
7682892,https://x.com/BruceXPR,Bruce Stewart,BruceXPR,Tue Jul 24 13:15:30 +0000 2007,"Walking Daily Minimalistic Living
https://t.co/Ztw4iyWklE Blockchains 
https://t.co/13V4I0NTRm Payments
https://t.co/P6Y7bbX2WY Meme
https://t.co/OVpghzubHK Wallet",62434,5041,50,7676,https://pbs.twimg.com/profile_images/1626733802008756224/MiliDLW7_normal.jpg,https://pbs.twimg.com/profile_banners/7682892/1738796864,38562.0,False,False,"{'description': {'urls': [{'display_url': 'metallicus.com', 'expanded_url': 'https://metallicus.com', 'url': 'https://t.co/Ztw4iyWklE', 'indices': [34, 57]}, {'display_url': 'xprnetwork.org', 'expanded_url': 'https://xprnetwork.org', 'url': 'https://t.co/13V4I0NTRm', 'indices': [71, 94]}, {'display_url': 'ProtonPussy.com', 'expanded_url': 'https://ProtonPussy.com', 'url': 'https://t.co/P6Y7bbX2WY', 'indices': [104, 127]}, {'display_url': 'webauth.com', 'expanded_url': 'https://webauth.com', 'url': 'https://t.co/OVpghzubHK', 'indices': [133, 156]}]}, 'url': {'urls': [{'display_url': 'protonpussy.com', 'expanded_url': 'https://protonpussy.com/', 'url': 'https://t.co/S7JQCbBdke', 'indices': [0, 23]}]}}",True,True,"Brisbane, Queensland, Australia.",['1886702063272517702'],1
851707964,https://x.com/nftmufettisi,mufettis 🎒🐻⛓🟧 🐋,nftmufettisi,Fri Sep 28 20:38:11 +0000 2012,🔸Founder: @WhaleWeb3_ 🔸CEO of henlo,33026,106872,401,5902,https://pbs.twimg.com/profile_images/1886451166164230144/igZb_47e_normal.jpg,https://pbs.twimg.com/profile_banners/851707964/1738535049,31166.0,False,True,"{'description': {'urls': []}, 'url': {'urls': [{'display_url': 'linktr.ee/whalealpha', 'expanded_url': 'https://linktr.ee/whalealpha', 'url': 'https://t.co/duzXUiIT0h', 'indices': [0, 23]}]}}",True,False,,['1871227673185599893'],1
730314770,https://x.com/_Quivira,Big Quiv 💜🥷奎夫大帝🇶🇦,_Quivira,Wed Aug 01 09:01:32 +0000 2012,Retiring my bloodline 🩸 | Owner @InstituteOphir | Ambassador @ZigChain | DM for promotions 📩,76167,86717,239,2030,https://pbs.twimg.com/profile_images/1878896253892771840/CAjy8L2w_normal.jpg,https://pbs.twimg.com/profile_banners/730314770/1736839335,62348.0,False,True,"{'description': {'urls': []}, 'url': {'urls': [{'display_url': 't.me/Quivira_hub1', 'expanded_url': 'https://t.me/Quivira_hub1', 'url': 'https://t.co/mRrVVevjjA', 'indices': [0, 23]}]}}",True,False,Moon calls on tg 👉🏾,['1719595194390368482'],1
455824771,https://x.com/RedDogT3,Scott Redler,RedDogT3,Thu Jan 05 15:16:53 +0000 2012,"Founder of Red Dawg Mindset / Chief Strategist T3Live/T3TradingGroup, frequent CNBC/Bloomberg/Fox Biz guest, 2xIronman, devoted Husband & Father.",33803,213997,4713,20933,https://pbs.twimg.com/profile_images/1872280790056222720/KnthOF5Z_normal.jpg,https://pbs.twimg.com/profile_banners/455824771/1735221335,124251.0,False,True,"{'description': {'urls': []}, 'url': {'urls': [{'display_url': 't3live.com/scott-free-new…', 'expanded_url': 'https://www.t3live.com/scott-free-newsletter-twitter', 'url': 'https://t.co/CLfWyODy8O', 'indices': [0, 23]}]}}",False,True,"New York, NY/ Short Hills ",[],1
265631951,https://x.com/g_dip,Greg Di Prisco,g_dip,Sun Mar 13 22:20:14 +0000 2011,"Making better cash @m0foundation | MP @ Distributed Capital ... Formerly Co-Founder @ajnafi, Head of Business Development @makerdao + lifelong trader",8229,3308,73,419,https://pbs.twimg.com/profile_images/1564306770260017152/07uJusEZ_normal.jpg,https://pbs.twimg.com/profile_banners/265631951/1661795215,5586.0,False,True,{'description': {'urls': []}},True,True,New York,[],1
202193994,https://x.com/Fasholaide,Babatunde Fashola,Fasholaide,Wed Oct 13 14:17:12 +0000 2010,"10x | A creature; exists as atoms,dreams in binaries,thinks with synapses, sees with photons. A creator; lover of high minds & algorithms. Prev: @Twitter  @IBM",10972,2682,35,255,https://pbs.twimg.com/profile_images/1885892262045134848/SwnBPZEY_normal.jpg,https://pbs.twimg.com/profile_banners/202193994/1357647511,9365.0,False,True,{'description': {'urls': []}},True,False,"California, USA",['1339258862226997248'],1
1042794822,https://x.com/beorcash,Beor,beorcash,Fri Dec 28 18:06:59 +0000 2012,Marketing & Community Building || Campaign Lead || Collector & Advisor || Dm For Promo 🌍,71857,49841,35,279,https://pbs.twimg.com/profile_images/1804126750525227008/_9UadG_U_normal.jpg,https://pbs.twimg.com/profile_banners/1042794822/1720445257,34490.0,False,True,{'description': {'urls': []}},True,True,,[],1
21249904,https://x.com/ricksles,Rick,ricksles,Wed Feb 18 22:35:35 +0000 2009,Founder • Strategic Advisor • Venture Investor,9760,2058,30,86,https://pbs.twimg.com/profile_images/1886186447041961984/iFy9FcmP_normal.jpg,https://pbs.twimg.com/profile_banners/21249904/1721665585,2158.0,False,True,"{'description': {'urls': []}, 'url': {'urls': [{'display_url': 'ricksles.com', 'expanded_url': 'https://www.ricksles.com/', 'url': 'https://t.co/TJkikAoj6m', 'indices': [0, 23]}]}}",True,False,,['1835837983607660971'],1
318222703,https://x.com/gvizor,GODZILCROCK WEB3 SENSEI™️🐊🇨🇭,gvizor,Thu Jun 16 04:29:08 +0000 2011,Am just your average fun guy! no sentimental attachment ⚔️🐊🥷,80894,10812,8,8526,https://pbs.twimg.com/profile_images/1877695262535135232/4CYQ7MOZ_normal.jpg,https://pbs.twimg.com/profile_banners/318222703/1736512415,72706.0,False,True,"{'description': {'urls': []}, 'url': {'urls': [{'display_url': 'linktr.ee/godzilcrock?ut…', 'expanded_url': 'https://linktr.ee/godzilcrock?utm_source=linktree_profile_share&ltsid=d46af499-4fe3-416d-875d-d19bf6', 'url': 'https://t.co/cOVP68sadB', 'indices': [0, 23]}]}}",False,False,METAVERSE & WEB3,['1731471167238660244'],1
572492507,https://x.com/thabit187,Cardano Wail,thabit187,Sun May 06 10:12:56 +0000 2012,"🇵🇸 
Gnoticer",48870,3140,37,3217,https://pbs.twimg.com/profile_images/1855438819878690816/u_5XvBqm_normal.jpg,https://pbs.twimg.com/profile_banners/572492507/1674139394,35262.0,False,True,{'description': {'urls': []}},True,False,"Cape Town, South Africa",['1875425694110642216'],1
2238921,https://x.com/Send,Send,Send,Mon Mar 26 02:13:52 +0000 2007,"Peer-to-Peer Money, Powered by USDC",4379,14652,43,644,https://pbs.twimg.com/profile_images/1847208430672416768/wmd2UxSZ_normal.png,https://pbs.twimg.com/profile_banners/2238921/1737743186,2610.0,False,True,"{'description': {'urls': []}, 'url': {'urls': [{'display_url': 'send.app', 'expanded_url': 'http://send.app', 'url': 'https://t.co/0XJHUzLtVw', 'indices': [0, 23]}]}}",False,True,,['1884718911142453673'],1
167518667,https://x.com/ObsoleteDogma,Matt O'Brien,ObsoleteDogma,Fri Jul 16 20:07:31 +0000 2010,Writer in New York. Formerly the Washington Post & the Atlantic. https://t.co/OwdoDtQgn1   https://t.co/ODLsHkejTQ,8813,86843,2109,3850,https://pbs.twimg.com/profile_images/1677316880892153857/keTqnllP_normal.jpg,,59203.0,False,False,"{'description': {'urls': [{'display_url': 'obsoletedogma.com', 'expanded_url': 'https://www.obsoletedogma.com/', 'url': 'https://t.co/OwdoDtQgn1', 'indices': [65, 88]}, {'display_url': 'bsky.app/profile/obsole…', 'expanded_url': 'https://bsky.app/profile/obsoletedogma.bsky.social', 'url': 'https://t.co/ODLsHkejTQ', 'indices': [91, 114]}]}}",False,True,New York,['1856823053512314931'],1
20507570,https://x.com/RD_btc,RD ₿TC,RD_btc,Tue Feb 10 11:34:29 +0000 2009,"Bitcoiner, Memedealer, Node runner, HODLer, Money Geek, Father, Bitcoin marketing department @memefactoryTM @halvingpartymf rd_btc@walletofsatoshi.com",244269,33007,321,15006,https://pbs.twimg.com/profile_images/1794106009478180864/FTx6hLre_normal.jpg,https://pbs.twimg.com/profile_banners/20507570/1650762381,54122.0,False,True,"{'description': {'urls': []}, 'url': {'urls': [{'display_url': 'linktr.ee/RD_btc', 'expanded_url': 'https://linktr.ee/RD_btc', 'url': 'https://t.co/VGYAHQupva', 'indices': [0, 23]}]}}",False,False,The Moon obvs,['1368660177105416200'],4
342937266,https://x.com/apodictish,~bollet-polpub,apodictish,Tue Jul 26 20:25:01 +0000 2011,cosmically fallen off. #𝔅ℜ𝔊,129855,2064,20,194,https://pbs.twimg.com/profile_images/1510698980354805774/NYuFxG1c_normal.jpg,,9577.0,False,False,{'description': {'urls': []}},False,False,chicago,['1591502359670267911'],1
468930263,https://x.com/HodlDee,Dee,HodlDee,Fri Jan 20 02:05:01 +0000 2012,#Bitcoin Support Specialist @Coinkite 🇨🇦,21086,10979,90,2183,https://pbs.twimg.com/profile_images/1600155411868434433/9k1KQ8i5_normal.jpg,https://pbs.twimg.com/profile_banners/468930263/1683093670,23639.0,False,True,"{'description': {'urls': []}, 'url': {'urls': [{'display_url': 'coinkite.com', 'expanded_url': 'http://coinkite.com', 'url': 'https://t.co/z5cUSRFWJP', 'indices': [0, 23]}]}}",True,True,,['1712877371886326067'],1
7689112,https://x.com/philiprosedale,Philip Rosedale,philiprosedale,Tue Jul 24 17:15:49 +0000 2007,All models are wrong.  Some models are useful.,1434,23871,957,387,https://pbs.twimg.com/profile_images/1519489853485817856/6PFBFkNW_normal.jpg,https://pbs.twimg.com/profile_banners/7689112/1719591381,4805.0,False,False,"{'description': {'urls': []}, 'url': {'urls': [{'display_url': 'rosedales.com/philip', 'expanded_url': 'https://rosedales.com/philip', 'url': 'https://t.co/L8O04Fkqpi', 'indices': [0, 23]}]}}",True,True,San Francisco,['1519338752383938561'],1
